Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2988.0,63.0,Female,Skirt,Clothing,36.0,Louisiana,L,Black,Winter,2.5,No,Debit Card,Store Pickup,No,No,42.0,Cash,Monthly
2989.0,,Female,Socks,Clothing,55.0,Nevada,S,Pink,Spring,5.0,No,Debit Card,2-Day Shipping,No,No,31.0,Debit Card,Monthly
-9329.205532385738,46.0,Female,Belt,Accessories,,Rhode Island,XL,Teal,Summer,4.3,No,Cash,2-Day Shipping,No,No,6.0,Credit Card,Weekly
2991.0,69.0,Female,Shirt,Clothing,91.0,Illinois,M,Teal,Fall,4.2,No,Venmo,Free Shipping,No,No,24.0,Venmo,Monthly
2992.0,66.0,Female,Dress,Clothing,71.0,Utah,L,Green,Summer,3.9,No,PayPal,Standard,No,No,7.0,PayPal,Bi-Weekly
2993.0,41.0,Female,Socks,Clothing,64.0,North Dakota,M,Charcoal,Spring,3.9,No,Bank Transfer,Store Pickup,No,No,25.0,Venmo,Weekly
2994.0,32.0,Female,Jacket,Outerwear,21.0,Kansas,L,Indigo,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,18.0,Cash,Bi-Weekly
2995.0,69.0,Female,Sweater,Clothing,,Nevada,S,White,Winter,3.5,No,Cash,Store Pickup,No,No,14.0,,Quarterly
2996.0,29.0,Female,Jeans,Clothing,96.0,Virginia,M,Orange,Summer,2.5,No,Venmo,Standard,No,No,42.0,Debit Card,Bi-Weekly
2997.0,,Female,Jewelry,Accessories,91.0,Utah,M,White,Spring,2.9,No,Credit Card,Express,No,No,6.0,Venmo,Every 3 Months
2998.0,41.0,Female,Sweater,Clothing,40.0,Idaho,S,Yellow,Spring,2.7,No,Venmo,Next Day Air,No,No,14.0,,Every 3 Months
2999.0,31.0,Female,Hoodie,Clothing,53.0,Alaska,M,Red,Summer,4.7,No,Venmo,Express,No,No,30.0,Debit Card,Quarterly
3000.0,31.0,Female,Sunglasses,Accessories,48.0,New Hampshire,S,Charcoal,Winter,3.8,No,Bank Transfer,Standard,No,No,10.0,Cash,Monthly
3001.0,57.0,Female,Sandals,Footwear,70.0,Ohio,M,Lavender,Winter,3.7,No,Cash,Express,No,No,7.0,PayPal,Weekly
3002.0,29.0,Female,Coat,Outerwear,29.0,Montana,L,Charcoal,Summer,4.7,No,Credit Card,Express,No,No,28.0,Credit Card,Quarterly
3003.0,70.0,Female,Belt,Accessories,29.0,Louisiana,M,Maroon,Fall,3.6,No,Cash,Next Day Air,No,No,19.0,Bank Transfer,Quarterly
3004.0,51.0,Female,Blouse,Clothing,53.0,,M,Brown,Fall,2.8,No,Venmo,,No,No,13.0,,Every 3 Months
3005.0,45.0,Female,Skirt,Clothing,79.0,Arizona,M,Lavender,Winter,3.7,No,Venmo,Store Pickup,No,No,23.0,Venmo,Fortnightly
3006.0,18.0,Female,Shorts,Clothing,65.0,Alaska,XL,Brown,Spring,3.5,No,Bank Transfer,Express,No,No,5.0,Venmo,Weekly
3007.0,37.0,Female,Dress,Clothing,99.0,Utah,M,Olive,Summer,3.7,No,Venmo,Store Pickup,No,No,17.0,Venmo,Bi-Weekly
3008.0,23.0,Female,Sunglasses,Accessories,60.0,New York,L,Lavender,Winter,3.0,No,Debit Card,Next Day Air,No,No,31.0,Venmo,Weekly
3009.0,39.0,Female,Shoes,Footwear,86.0,New Mexico,M,Gold,Winter,4.9,No,Cash,Free Shipping,No,No,19.0,PayPal,Weekly
3010.0,62.0,Female,Belt,Accessories,73.0,Louisiana,M,Silver,Winter,4.6,No,Venmo,Free Shipping,No,No,8.0,Venmo,Fortnightly
3011.0,70.0,Female,Belt,Accessories,45.0,Ohio,M,Violet,Winter,3.3,No,Bank Transfer,Free Shipping,No,No,15.0,Credit Card,Annually
3012.0,20.0,Female,Belt,Accessories,70.0,Nevada,S,Brown,Summer,3.0,No,Bank Transfer,Next Day Air,No,No,18.0,Credit Card,Every 3 Months
3013.0,42.0,Female,Belt,Accessories,65.0,,M,Teal,Fall,3.5,No,Credit Card,Standard,No,No,16.0,PayPal,Annually
3014.0,41.0,Female,Skirt,Clothing,55.0,Arizona,L,Peach,Summer,4.2,No,Debit Card,Store Pickup,No,No,13.0,Cash,Monthly
3015.0,24.0,Female,T-shirt,Clothing,65.0,Utah,M,Maroon,Spring,4.5,No,Credit Card,Express,No,No,38.0,PayPal,Every 3 Months
3016.0,37.0,Female,Scarf,Accessories,21.0,Wyoming,XL,Lavender,Spring,2.8,No,Venmo,Express,No,No,27.0,Bank Transfer,
3017.0,30.0,,Blouse,Clothing,26.0,Indiana,L,Lavender,Summer,4.9,No,Credit Card,Store Pickup,No,No,31.0,Bank Transfer,Quarterly
3018.0,58.0,Female,Sunglasses,Accessories,71.0,Wisconsin,S,Purple,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,24.0,Cash,Bi-Weekly
3019.0,43.0,Female,Boots,Footwear,41.0,Texas,M,Green,Summer,3.0,No,Debit Card,Free Shipping,No,No,21.0,Debit Card,Bi-Weekly
3020.0,19.0,Female,Jacket,Outerwear,44.0,Utah,M,Yellow,Winter,3.9,No,Venmo,2-Day Shipping,No,No,15.0,PayPal,Annually
3021.0,23.0,Female,Jeans,Clothing,81.0,Arkansas,S,Charcoal,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,48.0,Venmo,Every 3 Months
3022.0,65.0,,,Accessories,77.0,Pennsylvania,S,Blue,Summer,4.5,No,Debit Card,2-Day Shipping,No,No,47.0,Cash,Quarterly
3023.0,58.0,Female,Sandals,Footwear,26.0,Georgia,M,Lavender,Fall,4.0,No,Debit Card,Free Shipping,No,No,23.0,PayPal,Weekly
3024.0,50.0,Female,Backpack,Accessories,31.0,Indiana,M,Brown,Summer,2.9,No,PayPal,Express,No,,4.0,PayPal,Quarterly
3025.0,67.0,Female,Blouse,Clothing,82.0,Idaho,S,White,Spring,4.0,No,Credit Card,Free Shipping,No,No,47.0,Credit Card,Every 3 Months
3026.0,40.0,Female,Shoes,Footwear,60.0,Montana,XL,Green,Summer,3.4,No,Debit Card,Store Pickup,No,No,7.0,PayPal,Monthly
3027.0,55.0,Female,Shirt,Clothing,70.0,Tennessee,L,Magenta,Fall,2.5,No,Venmo,Free Shipping,No,No,6.0,Credit Card,Annually
3028.0,52.0,Female,Hoodie,Clothing,26.0,West Virginia,XL,Peach,Winter,2.8,No,Bank Transfer,2-Day Shipping,No,No,47.0,Credit Card,Quarterly
3029.0,62.0,Female,Dress,Clothing,100.0,California,L,Charcoal,Summer,3.0,,PayPal,Free Shipping,No,No,7.0,PayPal,
3030.0,64.0,Female,Dress,Clothing,82.0,,M,Gold,Summer,3.1,No,Bank Transfer,Free Shipping,No,No,1.0,Debit Card,Quarterly
3031.0,43.0,Female,Sneakers,Footwear,24.0,Maryland,XL,Purple,Spring,2.6,No,PayPal,2-Day Shipping,No,No,23.0,Credit Card,Weekly
3032.0,61.0,Female,Blouse,Clothing,74.0,Idaho,L,Teal,Summer,4.9,No,PayPal,2-Day Shipping,No,No,30.0,Credit Card,Monthly
3033.0,26.0,Female,Backpack,Accessories,58.0,California,XL,Green,Summer,3.5,No,Debit Card,Next Day Air,No,No,24.0,Credit Card,Quarterly
3034.0,22.0,Female,Sweater,Clothing,56.0,Alabama,L,Orange,Spring,2.6,No,PayPal,Store Pickup,No,No,9.0,PayPal,Weekly
13220.850651464512,51.0,Female,Boots,Footwear,37.0,Utah,L,Peach,Spring,3.5,No,PayPal,2-Day Shipping,No,No,25.0,Credit Card,Quarterly
3036.0,69.0,Female,Handbag,Accessories,64.0,,M,Gold,Spring,4.5,No,Bank Transfer,Free Shipping,No,No,18.0,Cash,Bi-Weekly
3037.0,50.0,Female,Hoodie,Clothing,58.0,Vermont,S,Violet,Spring,4.3,No,PayPal,Next Day Air,No,No,7.0,Venmo,Fortnightly
3038.0,51.0,Female,Belt,Accessories,44.0,Iowa,L,Charcoal,Summer,4.8,No,Debit Card,Next Day Air,No,No,2.0,Cash,Annually
3039.0,56.0,Female,Jewelry,Accessories,39.0,Georgia,M,Brown,Summer,4.2,No,Bank Transfer,Free Shipping,No,,36.0,Debit Card,Annually
3040.0,59.0,Female,Blouse,,48.0,Alabama,L,Blue,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,31.0,PayPal,Bi-Weekly
3041.0,18.0,Female,Handbag,Accessories,,Nebraska,M,Gold,Fall,4.1,No,PayPal,Express,No,No,10.0,Cash,Fortnightly
3042.0,48.0,,Handbag,Accessories,79.0,Rhode Island,M,Orange,Winter,4.0,No,Credit Card,Express,No,No,27.0,PayPal,Monthly
3043.0,53.0,Female,Coat,Outerwear,27.0,South Dakota,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14.0,PayPal,Every 3 Months
3044.0,45.0,Female,Belt,Accessories,98.0,Illinois,S,Peach,Fall,2.6,No,Debit Card,Store Pickup,No,No,17.0,Credit Card,Monthly
3045.0,21.0,Female,Boots,Footwear,67.0,North Carolina,M,Magenta,Winter,2.7,No,PayPal,Free Shipping,No,No,10.0,Bank Transfer,Quarterly
3046.0,42.0,Female,Socks,Clothing,37.0,Florida,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4.0,PayPal,Bi-Weekly
3047.0,60.0,Female,Shoes,Footwear,49.0,Pennsylvania,M,White,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,25.0,Cash,Every 3 Months
3048.0,21.0,Female,Sneakers,Footwear,74.0,Vermont,M,Violet,Fall,4.1,No,Cash,2-Day Shipping,No,No,3.0,PayPal,Bi-Weekly
3049.0,69.0,Female,Jewelry,,93.0,Colorado,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47.0,Venmo,Fortnightly
3050.0,40.0,Female,Handbag,Accessories,60.0,Utah,L,Red,Summer,3.0,No,Debit Card,Next Day Air,No,No,41.0,Bank Transfer,Bi-Weekly
3051.0,31.0,Female,Coat,Outerwear,76.0,Kentucky,S,Green,Spring,3.6,No,Cash,Standard,No,No,28.0,Venmo,Every 3 Months
3052.0,44.0,Female,Sunglasses,Accessories,64.0,Wyoming,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49.0,Debit Card,Every 3 Months
3053.0,48.0,Female,Shoes,Footwear,38.0,Maine,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7.0,Bank Transfer,Fortnightly
3054.0,32.0,Female,Shoes,Footwear,91.0,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22.0,Bank Transfer,Monthly
3055.0,42.0,Female,Boots,Footwear,70.0,New Hampshire,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34.0,Venmo,Monthly
3056.0,27.0,Female,Sandals,Footwear,22.0,Kansas,,Violet,Fall,5.0,No,Bank Transfer,Standard,No,No,5.0,Debit Card,Bi-Weekly
3057.0,69.0,Female,Gloves,Accessories,59.0,New Jersey,M,Beige,Spring,3.8,No,Credit Card,Standard,No,No,15.0,Cash,Bi-Weekly
3058.0,,Female,Backpack,Accessories,22.0,North Carolina,M,Blue,Spring,3.4,No,PayPal,Next Day Air,No,No,26.0,Bank Transfer,Weekly
3059.0,41.0,Female,Handbag,Accessories,74.0,West Virginia,,Orange,Winter,3.8,No,Venmo,Store Pickup,No,No,3.0,Bank Transfer,Fortnightly
3060.0,46.0,Female,Sweater,Clothing,71.0,Kentucky,L,Maroon,Spring,3.2,No,PayPal,Express,No,No,42.0,Credit Card,Quarterly
3061.0,47.0,Female,Coat,Outerwear,80.0,California,S,Charcoal,Summer,4.7,No,Credit Card,Store Pickup,No,No,1.0,Venmo,Monthly
3062.0,33.0,Female,T-shirt,Clothing,59.0,South Dakota,L,Olive,Fall,4.5,No,Debit Card,Express,No,No,20.0,PayPal,Every 3 Months
3063.0,51.0,Female,Backpack,Accessories,96.0,California,,Green,Fall,3.3,No,Bank Transfer,Standard,No,No,39.0,PayPal,
3064.0,26.0,Female,Sunglasses,Accessories,43.0,Connecticut,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,,24.0,Credit Card,Fortnightly
3065.0,22.0,Female,Belt,Accessories,76.0,Idaho,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49.0,Bank Transfer,Quarterly
3066.0,49.0,Female,Jacket,Outerwear,59.0,North Dakota,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7.0,Venmo,Bi-Weekly
3067.0,58.0,Female,Skirt,Clothing,48.0,Michigan,L,Teal,Summer,4.3,No,Cash,Free Shipping,No,No,13.0,Venmo,Every 3 Months
3068.0,,Female,Belt,Accessories,22.0,Missouri,S,Gray,Spring,3.5,No,Bank Transfer,Free Shipping,No,No,2.0,Cash,Weekly
3069.0,32.0,Female,Boots,Footwear,40.0,California,M,Indigo,Winter,4.2,No,Bank Transfer,Express,No,No,4.0,Debit Card,Weekly
3070.0,62.0,Female,Jeans,Clothing,73.0,Delaware,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,17.0,Debit Card,Quarterly
3071.0,52.0,Female,Shoes,Footwear,26.0,Alabama,,Red,Fall,2.6,No,Debit Card,Free Shipping,No,No,43.0,PayPal,Bi-Weekly
3072.0,23.0,Female,Sweater,Clothing,41.0,New Hampshire,L,Turquoise,Spring,3.4,No,Debit Card,Next Day Air,No,No,6.0,PayPal,Monthly
3073.0,26.0,Female,Jewelry,Accessories,98.0,New York,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,46.0,PayPal,Quarterly
3074.0,58.0,Female,Shirt,Clothing,63.0,Oregon,L,White,Winter,3.6,No,PayPal,Free Shipping,No,,7.0,Debit Card,Bi-Weekly
3075.0,26.0,Female,Boots,Footwear,55.0,Massachusetts,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34.0,Debit Card,Fortnightly
3076.0,,Female,Shorts,Clothing,90.0,Utah,XL,Beige,Winter,3.6,No,Credit Card,Standard,No,No,21.0,PayPal,Every 3 Months
3077.0,66.0,Female,Handbag,Accessories,,New Hampshire,M,Blue,Summer,3.6,No,Credit Card,Express,No,No,13.0,Venmo,Bi-Weekly
3078.0,60.0,Female,Sweater,Clothing,88.0,Illinois,S,Red,Spring,3.0,No,Venmo,Store Pickup,No,No,33.0,Debit Card,Bi-Weekly
3079.0,32.0,Female,Belt,Accessories,95.0,Alaska,M,Blue,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly
3080.0,48.0,Female,Belt,Accessories,31.0,Wyoming,M,Maroon,Fall,4.0,No,,Store Pickup,No,No,4.0,Bank Transfer,Annually
3081.0,69.0,Female,Hoodie,Clothing,42.0,Colorado,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,5.0,,Bi-Weekly
3082.0,64.0,Female,Sneakers,Footwear,44.0,Vermont,L,Pink,Winter,4.9,No,Debit Card,Next Day Air,No,No,11.0,Credit Card,Weekly
3083.0,56.0,Female,T-shirt,Clothing,99.0,Utah,M,Maroon,Spring,4.0,No,Venmo,Next Day Air,No,No,20.0,Bank Transfer,Annually
3084.0,22.0,Female,Pants,Clothing,20.0,Illinois,S,Purple,Summer,3.5,No,Venmo,Store Pickup,No,No,28.0,PayPal,
3085.0,46.0,Female,Scarf,Accessories,37.0,Idaho,S,Indigo,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,43.0,PayPal,Monthly
3086.0,24.0,Female,Sweater,,50.0,Nevada,L,Gray,Winter,2.8,No,Credit Card,Store Pickup,No,No,10.0,Venmo,Every 3 Months
3087.0,47.0,Female,Handbag,Accessories,73.0,Utah,M,Lavender,Summer,3.5,No,Debit Card,Next Day Air,No,No,26.0,Venmo,Every 3 Months
3088.0,62.0,Female,Shirt,Clothing,84.0,North Carolina,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,,No,29.0,Bank Transfer,Monthly
3089.0,34.0,Female,Dress,Clothing,64.0,Arkansas,M,Teal,Spring,3.3,No,PayPal,Store Pickup,No,No,35.0,Bank Transfer,Quarterly
3090.0,50.0,Female,Sandals,Footwear,21.0,North Carolina,L,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,23.0,Cash,Bi-Weekly
3091.0,29.0,Female,Shirt,Clothing,36.0,Texas,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,15.0,Bank Transfer,Quarterly
3092.0,68.0,Female,Dress,Clothing,81.0,Nevada,L,Orange,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,46.0,Credit Card,Annually
3093.0,52.0,Female,Sunglasses,Accessories,54.0,Utah,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,14.0,Bank Transfer,Bi-Weekly
3094.0,29.0,Female,Socks,Clothing,63.0,Pennsylvania,L,Red,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,17.0,Cash,Every 3 Months
3095.0,22.0,Female,Sandals,Footwear,59.0,Georgia,M,Gray,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,9.0,Cash,Weekly
3096.0,62.0,Female,Hat,Accessories,53.0,Minnesota,S,Beige,Fall,3.4,No,Cash,Standard,No,No,13.0,Venmo,Fortnightly
3097.0,69.0,Female,Shirt,,63.0,Kansas,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,20.0,Bank Transfer,Monthly
13220.850651464512,48.0,Female,Shoes,Footwear,33.0,Delaware,M,Silver,Fall,3.7,No,Debit Card,,No,No,39.0,Bank Transfer,Quarterly
3099.0,66.0,Female,Pants,Clothing,64.0,New Mexico,L,Cyan,Summer,3.3,No,Bank Transfer,Next Day Air,No,,50.0,Bank Transfer,Quarterly
3100.0,42.0,Female,Shirt,Clothing,98.0,Michigan,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,21.0,Bank Transfer,Bi-Weekly
3101.0,50.0,Female,Hat,Accessories,85.0,Vermont,L,Purple,Winter,3.9,No,Venmo,Express,No,No,3.0,Bank Transfer,Weekly
3102.0,32.0,Female,Jewelry,Accessories,82.0,Idaho,S,Brown,Summer,2.7,No,PayPal,Express,No,No,9.0,PayPal,Fortnightly
3103.0,51.0,Female,Jacket,,85.0,South Dakota,M,Green,Summer,4.3,No,Bank Transfer,Standard,No,No,29.0,Cash,Bi-Weekly
3104.0,27.0,Female,Shirt,Clothing,37.0,Illinois,S,Peach,Winter,3.0,No,PayPal,2-Day Shipping,No,No,42.0,Bank Transfer,Weekly
3105.0,43.0,Female,Pants,Clothing,56.0,Georgia,S,Turquoise,Summer,5.0,No,PayPal,2-Day Shipping,No,No,41.0,Debit Card,Fortnightly
3106.0,48.0,Female,Skirt,Clothing,33.0,Oregon,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17.0,Debit Card,Monthly
3107.0,62.0,,Sandals,Footwear,57.0,Alabama,M,,Winter,4.7,No,Venmo,Next Day Air,No,No,20.0,PayPal,Annually
3108.0,65.0,Female,Blouse,Clothing,31.0,Hawaii,L,Gray,Winter,4.6,No,Debit Card,Standard,No,No,18.0,Credit Card,Bi-Weekly
3109.0,50.0,Female,Socks,Clothing,69.0,Oregon,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7.0,PayPal,Monthly
,60.0,Female,Jacket,Outerwear,92.0,Illinois,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,47.0,Bank Transfer,Fortnightly
3111.0,19.0,Female,Handbag,Accessories,46.0,Texas,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2.0,,Bi-Weekly
3112.0,21.0,Female,Belt,Accessories,81.0,Kansas,XL,Indigo,Spring,4.9,No,PayPal,Free Shipping,No,No,25.0,Debit Card,Quarterly
3113.0,19.0,Female,Blouse,Clothing,97.0,Texas,S,Green,Fall,3.8,No,Cash,Express,No,No,26.0,Venmo,Annually
3114.0,46.0,Female,Shirt,Clothing,93.0,Nebraska,L,Green,Summer,2.6,No,PayPal,Express,No,No,2.0,,Weekly
3115.0,21.0,Female,Handbag,Accessories,56.0,Arkansas,M,Olive,Spring,4.7,No,Venmo,Store Pickup,No,No,45.0,,Bi-Weekly
3116.0,26.0,Female,Scarf,Accessories,53.0,South Dakota,M,Charcoal,Fall,4.1,No,PayPal,Free Shipping,No,No,9.0,Bank Transfer,Bi-Weekly
3117.0,50.0,Female,Coat,Outerwear,66.0,Montana,,Gray,Spring,3.7,No,Debit Card,Store Pickup,No,No,1.0,Venmo,Weekly
3118.0,43.0,Female,Hoodie,Clothing,50.0,Florida,M,Olive,Fall,3.0,No,Credit Card,,No,No,4.0,PayPal,Bi-Weekly
3119.0,61.0,Female,Shorts,Clothing,97.0,,,Blue,Summer,4.7,No,Venmo,Standard,No,No,31.0,Debit Card,Quarterly
13220.850651464512,63.0,Female,Sandals,Footwear,79.0,Louisiana,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,21.0,Credit Card,Every 3 Months
3121.0,46.0,Female,Shirt,Clothing,76.0,Louisiana,M,,Fall,4.0,No,Venmo,Store Pickup,No,No,32.0,Debit Card,Fortnightly
3122.0,63.0,Female,Hoodie,Clothing,38.0,Louisiana,L,Black,Fall,2.6,No,Credit Card,Standard,No,No,16.0,Venmo,Weekly
3123.0,23.0,Female,Socks,Clothing,45.0,Georgia,M,Pink,Fall,3.0,No,Debit Card,Express,No,No,34.0,Credit Card,Fortnightly
3124.0,57.0,,Handbag,Accessories,77.0,Iowa,XL,Red,Fall,3.3,No,PayPal,Next Day Air,No,No,40.0,Venmo,Bi-Weekly
3125.0,,Female,Jewelry,Accessories,51.0,California,M,Peach,Summer,3.4,No,Venmo,Standard,No,No,4.0,Cash,Every 3 Months
3126.0,33.0,Female,Coat,Outerwear,26.0,Oregon,L,Lavender,Spring,4.0,No,Venmo,Standard,No,No,3.0,Cash,Quarterly
3127.0,57.0,Female,Sunglasses,Accessories,76.0,Maine,L,Lavender,Winter,2.6,No,PayPal,Store Pickup,No,No,28.0,Bank Transfer,
3128.0,55.0,,Gloves,Accessories,94.0,Louisiana,M,Beige,Winter,3.4,No,Credit Card,Free Shipping,No,No,43.0,Credit Card,Every 3 Months
3129.0,65.0,Female,Jacket,Outerwear,32.0,Arkansas,S,Indigo,Fall,4.4,No,PayPal,Standard,No,No,20.0,Cash,Annually
3130.0,60.0,Female,Sandals,Footwear,20.0,Maryland,S,Cyan,Summer,4.7,No,PayPal,Express,No,No,40.0,Venmo,Every 3 Months
3131.0,52.0,Female,Pants,Clothing,20.0,Vermont,M,Yellow,Summer,4.5,No,PayPal,Store Pickup,No,No,,Venmo,Every 3 Months
3132.0,34.0,Female,Jacket,Outerwear,59.0,North Dakota,M,Peach,Fall,2.9,No,Cash,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months
3133.0,33.0,Female,Sweater,Clothing,97.0,Michigan,M,Yellow,Summer,4.2,No,Cash,Express,No,No,26.0,Cash,Quarterly
3134.0,58.0,Female,T-shirt,Clothing,68.0,Arkansas,M,Orange,Spring,4.1,No,Credit Card,Next Day Air,No,No,,Cash,Bi-Weekly
3135.0,35.0,Female,Boots,Footwear,66.0,Kentucky,L,Gray,Spring,4.4,No,Venmo,Store Pickup,No,No,47.0,Bank Transfer,Weekly
3136.0,68.0,Female,Shoes,Footwear,85.0,Indiana,L,Yellow,Spring,4.7,No,Bank Transfer,Free Shipping,No,No,48.0,Venmo,Fortnightly
3137.0,58.0,Female,Skirt,Clothing,32.0,Minnesota,M,Gray,,3.1,No,Bank Transfer,Next Day Air,,No,29.0,Cash,Bi-Weekly
3138.0,34.0,Female,Coat,Outerwear,44.0,Louisiana,M,Turquoise,Spring,2.7,No,Cash,2-Day Shipping,No,No,14.0,Bank Transfer,Monthly
3139.0,47.0,Female,Blouse,Clothing,95.0,Kentucky,L,Gray,Fall,4.6,No,Venmo,Next Day Air,No,No,40.0,Cash,Every 3 Months
3140.0,35.0,Female,Sunglasses,Accessories,85.0,Georgia,M,Olive,Winter,4.4,No,Venmo,Next Day Air,No,No,4.0,Venmo,Weekly
3141.0,34.0,Female,Gloves,Accessories,44.0,Alaska,,Peach,Summer,4.6,No,Debit Card,Free Shipping,No,No,37.0,Bank Transfer,Weekly
3142.0,36.0,Female,Sunglasses,Accessories,30.0,Mississippi,S,Peach,Winter,4.9,No,Venmo,Express,No,No,47.0,Credit Card,Bi-Weekly
3143.0,23.0,Female,Sneakers,Footwear,21.0,Kansas,L,Magenta,Winter,4.0,No,PayPal,2-Day Shipping,No,No,1.0,Venmo,Quarterly
3144.0,68.0,Female,Hoodie,Clothing,22.0,Arizona,M,Purple,Summer,2.9,No,Debit Card,Store Pickup,No,No,26.0,Cash,Quarterly
3145.0,23.0,Female,Boots,Footwear,70.0,Maine,L,Beige,Spring,2.6,No,Bank Transfer,Free Shipping,No,No,12.0,Debit Card,Quarterly
3146.0,57.0,Female,Handbag,Accessories,29.0,Texas,XL,Purple,Spring,4.6,No,Debit Card,Standard,No,No,16.0,PayPal,Fortnightly
3147.0,21.0,Female,,Clothing,83.0,Virginia,S,Yellow,Winter,4.9,No,Bank Transfer,Free Shipping,,No,19.0,PayPal,Annually
3148.0,45.0,Female,Sweater,Clothing,99.0,North Dakota,M,Pink,Winter,4.3,No,Cash,Express,No,No,21.0,Credit Card,Weekly
3149.0,37.0,Female,Shorts,Clothing,,West Virginia,L,Purple,Fall,4.3,No,Credit Card,Free Shipping,No,No,15.0,Venmo,Weekly
,18.0,Female,Belt,Accessories,40.0,North Carolina,M,Lavender,Winter,4.6,No,Debit Card,Free Shipping,No,No,9.0,Venmo,Annually
3151.0,55.0,Female,Blouse,Clothing,25.0,Georgia,M,Peach,Spring,2.6,No,Venmo,Express,No,No,7.0,Bank Transfer,Bi-Weekly
3152.0,52.0,Female,T-shirt,Clothing,64.0,New Mexico,L,Orange,Fall,3.1,No,Cash,2-Day Shipping,No,No,47.0,Bank Transfer,Quarterly
3153.0,49.0,Female,Belt,Accessories,90.0,North Carolina,M,Red,Fall,3.1,No,Venmo,Store Pickup,No,No,17.0,PayPal,Monthly
3154.0,56.0,Female,Socks,Clothing,88.0,Alabama,L,Red,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,46.0,Venmo,Fortnightly
3155.0,27.0,Female,Belt,Accessories,55.0,Connecticut,M,Gold,Winter,4.4,No,Venmo,Standard,No,No,32.0,Cash,Quarterly
,22.0,Female,Handbag,Accessories,90.0,Montana,M,Brown,Fall,4.3,No,PayPal,Free Shipping,No,No,,Cash,Annually
3157.0,18.0,Female,Shirt,Clothing,50.0,Montana,M,Black,Winter,3.1,No,Cash,2-Day Shipping,No,No,18.0,Cash,Monthly
3158.0,21.0,Female,Belt,Accessories,34.0,Maine,L,Red,Fall,3.1,No,Bank Transfer,Store Pickup,No,No,5.0,Debit Card,Fortnightly
3159.0,30.0,Female,Jewelry,Accessories,77.0,Mississippi,M,Gray,Winter,4.9,No,PayPal,2-Day Shipping,No,No,44.0,Credit Card,Monthly
3160.0,62.0,Female,Hat,Accessories,89.0,Louisiana,L,Pink,Winter,2.9,No,PayPal,Store Pickup,No,No,4.0,Bank Transfer,Quarterly
3161.0,28.0,Female,Backpack,Accessories,87.0,Nebraska,XL,Turquoise,Fall,3.8,No,Debit Card,Next Day Air,No,No,,Cash,Fortnightly
3162.0,66.0,Female,Dress,Clothing,77.0,Massachusetts,S,Charcoal,,4.2,No,Cash,2-Day Shipping,No,No,43.0,Cash,
3163.0,66.0,Female,Shoes,Footwear,85.0,Wisconsin,L,Blue,Winter,3.9,No,Credit Card,Standard,No,No,28.0,Bank Transfer,Quarterly
